sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.0972,1.0615,9.6312,0.5752,0.8407,9.8135,0.2429,0.4103,9.8956,-0.1804,0.4021,9.9781,-0.5281,0.7072,9.9548
0.1802,0.9794,10.1122,0.6339,0.7766,9.9004,0.4576,0.0229,9.723,-0.1058,0.2614,10.064,-0.4858,0.8995,9.9283
0.3809,1.1852,9.9403,0.8156,0.7804,10.2269,0.5072,0.2194,10.0198,0.0893,0.2047,10.1321,-0.3448,0.8713,9.95
0.5442,0.8421,9.9872,0.9811,0.591,10.0091,0.5489,0.1682,10.0688,0.021,0.2474,10.1447,-0.2262,0.7769,10.015
0.8313,0.6919,10.1289,1.187,0.5558,10.1373,0.6921,-0.0315,10.1343,0.0387,0.0357,10.2128,-0.0468,0.6588,10.0367
0.8242,0.6956,10.1398,1.0298,0.3239,10.2099,0.551,-0.2974,10.2516,0.151,0.0272,10.257,0.0287,0.4269,10.2998
0.7731,0.5262,10.3129,1.2892,0.1627,10.4064,0.6496,-0.428,10.101,0.0299,-0.3201,10.1444,0.1818,0.3034,10.1969
0.9062,0.2773,10.4203,1.2266,-0.3728,10.3648,0.4725,-0.6262,10.3965,0.1767,-0.2676,10.4715,0.4563,0.1873,10.4173
0.9157,0.0579,10.3726,1.0617,-0.3932,10.3762,0.5822,-0.7182,10.3298,0.2083,-0.4967,10.3445,0.2543,0.0224,10.2777
1.0496,-0.0795,10.2928,0.9729,-0.7162,10.36,0.4852,-0.8576,10.1779,0.2301,-0.5431,10.1405,0.384,-0.1051,10.3428
0.8626,-0.2741,10.5534,1.0108,-0.5551,10.3479,0.368,-0.8719,10.2313,0.0806,-0.6408,10.2865,0.259,-0.1491,10.3813
0.694,-0.4376,10.1927,0.8683,-0.8392,10.3171,0.3435,-0.826,10.2306,-0.1181,-0.8233,10.364,0.1277,-0.2799,10.4458
0.823,-0.4797,10.1532,0.7101,-0.9874,10.5152,0.195,-1.067,10.3608,-0.2579,-0.7789,10.264,0.1862,-0.1472,10.4107
0.681,-0.616,10.3499,0.506,-1.1354,10.2302,0.0392,-0.9047,10.3359,-0.2899,-0.7163,10.3001,0.0263,-0.3057,10.3846
0.5596,-0.4239,10.1941,0.432,-0.7217,10.1352,-0.0925,-1.0268,10.3281,-0.5005,-0.4913,10.4094,-0.2687,-0.238,10.2106
0.2128,-0.4195,9.9705,0.2203,-0.861,10.1674,-0.2062,-0.8682,10.0262,-0.526,-0.6217,10.3143,-0.0569,-0.3737,10.1757
0.1964,-0.248,10.03,-0.0492,-0.7217,9.9172,-0.2561,-0.5043,9.9056,-0.7355,-0.4099,9.7948,-0.3277,0.001,9.8791
-0.0197,-0.1123,9.9197,-0.0494,-0.6599,9.9842,-0.6186,-0.5551,9.9264,-0.804,-0.0857,10.0033,-0.4526,-0.0141,9.7994
-0.0008,0.0457,9.9076,-0.3242,-0.2849,10.0595,-0.7818,-0.3847,9.8836,-0.8565,0.1187,9.9395,-0.3211,0.1565,9.9262
-0.2485,0.2131,9.8884,-0.4011,-0.2717,9.8073,-0.688,-0.2368,9.8713,-1.0252,0.1237,9.9621,-0.6078,0.448,9.8902
-0.4457,0.2697,9.8388,-0.7097,0.0084,9.5652,-0.771,-0.1763,9.7561,-0.8687,0.3981,9.8475,-0.6581,0.4455,9.5326
-0.4385,0.5038,9.7462,-0.5663,0.0901,9.7857,-0.8905,0.1876,9.7101,-0.9969,0.5798,9.6984,-0.8253,0.5945,9.6146
-0.3284,0.5048,9.7224,-0.4884,0.4456,9.8149,-0.9765,0.4252,9.5662,-0.9504,0.5362,9.6643,-0.5613,0.5985,9.6723
-0.4143,0.5686,9.6491,-0.4565,0.5801,9.5723,-0.8609,0.2372,9.6478,-1.142,0.7101,9.5537,-0.6442,0.9069,9.5969
-0.1904,0.7045,9.6594,-0.5312,0.5492,9.417,-0.818,0.4654,9.6929,-0.7064,0.6295,9.6659,-0.334,0.8809,9.7049
-0.1972,0.5808,9.5996,-0.4675,0.5706,9.5884,-0.7155,0.4749,9.6407,-0.6876,0.7575,9.4996,-0.294,1.0161,9.6783
-0.1812,0.6352,9.6212,-0.4203,0.5769,9.6785,-0.4861,0.4694,9.6102,-0.5702,0.6894,9.7588,-0.2563,0.7544,9.3487
-0.1102,0.5769,9.7719,-0.1062,0.506,9.5935,-0.5885,0.5992,9.467,-0.361,0.6131,9.8529,0.0567,0.8617,9.6405
0.2244,0.4998,9.5199,-0.0512,0.2559,9.6527,-0.3113,0.3896,9.6281,-0.3763,0.4868,9.6778,0.0475,0.8318,9.4869
0.1123,0.32,9.6614,0.0964,0.2773,9.7162,-0.0625,0.2501,9.6113,-0.0031,0.3351,9.8307,0.1771,0.4382,9.8419
0.4573,0.2894,9.7503,0.3355,0.0447,9.8326,0.0725,0.1768,9.7559,-0.029,0.3219,9.5159,0.1841,0.395,9.7263
0.5723,0.1563,9.7901,0.127,-0.1354,9.5551,0.1391,-0.0126,9.8586,0.1007,-0.039,9.6858,0.3868,0.0654,9.7231
0.5823,0.0056,9.6948,0.6006,-0.3087,9.8309,0.2235,-0.25,9.7754,0.3047,-0.0924,9.7636,0.3322,-0.0504,9.7675
0.7901,-0.1666,9.8904,0.6883,-0.4454,10.0042,0.4301,-0.3014,9.943,0.3538,-0.2435,9.815,0.6768,-0.1874,9.8207
0.9048,-0.4657,9.9944,0.6891,-0.6614,9.8966,0.3651,-0.6246,9.7783,0.3354,-0.3986,9.8283,0.6297,-0.1418,9.9228
1.0116,-0.5741,9.9904,0.6068,-0.6675,10.0337,0.5812,-0.5106,10.1809,0.5988,-0.4411,10.0065,0.7622,-0.2288,10.094
0.8483,-0.6518,10.0329,0.8104,-0.7423,10.1721,0.5093,-0.6207,9.9753,0.4717,-0.6268,10.1362,0.8173,-0.4002,10.0927
0.7111,-0.7076,9.989,0.745,-0.9233,10.1926,0.6812,-0.6955,10.1163,0.6549,-0.683,10.2193,0.7162,-0.5102,10.0859
0.7302,-0.5404,10.0212,0.6992,-0.8963,10.1437,0.5151,-0.6115,10.1362,0.4052,-0.6031,10.1973,0.7188,-0.5859,10.1609
0.6025,-0.6685,10.2144,0.5434,-0.7151,10.2216,0.5281,-0.8315,10.2018,0.2752,-0.3283,10.1876,0.4597,-0.541,10.0519
0.5707,-0.5459,10.1884,0.5869,-0.5842,10.2068,0.1828,-0.7891,10.2633,0.184,-0.6422,10.1929,0.2863,-0.4461,10.0692
0.4921,-0.2454,10.2948,0.3456,-0.6561,10.102,0.173,-0.3952,10.3709,0.0809,-0.4492,10.33,0.2777,-0.3246,10.2975
0.1449,-0.1688,10.0888,0.1623,-0.3119,10.2966,0.0457,-0.444,10.3265,-0.0462,-0.2781,10.2103,0.0963,-0.1102,10.4127
0.2792,-0.1192,10.2862,0.0649,-0.2869,10.3665,-0.1365,-0.1701,10.2049,-0.1143,-0.1004,10.2655,-0.0209,0.11,10.1894
0.0317,0.0716,10.1247,-0.1859,0.0156,10.0169,-0.4015,0.0251,10.1746,-0.3683,0.1839,10.2242,-0.2461,0.3963,10.1921
-0.3064,0.3518,10.0535,-0.0986,-0.0043,10.0319,-0.1542,0.2446,10.2427,-0.5171,0.2109,10.173,-0.1949,0.304,10.014
-0.1256,0.3859,10.2404,-0.3798,0.26,10.1465,-0.4783,0.3476,10.1674,-0.6268,0.3812,10.1469,-0.2821,0.6743,10.0659
-0.3371,0.4903,10.0826,-0.4319,0.2556,10.206,-0.6812,0.4429,10.1296,-0.8252,0.6211,10.0254,-0.56,0.5649,10.0919
-0.4608,0.6922,10.0238,-0.583,0.3578,9.8996,-0.8324,0.4592,10.0107,-0.8347,0.5994,10.2274,-0.3684,0.6682,9.9827
-0.6028,0.4461,9.8121,-0.691,0.3462,9.9928,-0.8898,0.5718,10.011,-0.7217,0.7107,10.1882,-0.6751,0.7712,9.9392
-0.4019,0.489,10.1458,-0.7174,0.5974,9.8444,-0.8313,0.5791,10.0535,-0.9733,0.7974,9.9713,-0.49,0.7717,10.0686
-0.4838,0.5784,9.8912,-0.4739,0.4843,9.8129,-0.8444,0.3151,9.8895,-0.8254,0.7438,9.9394,-0.5043,0.9339,9.6525
-0.4331,0.6024,9.7243,-0.3869,0.4657,9.7464,-0.7109,0.5517,9.935,-0.6557,0.77,9.7784,-0.4601,0.6909,9.6805
-0.4078,0.4181,9.7541,-0.5417,0.3287,9.6887,-0.5065,0.4257,9.6912,-0.6626,0.7024,9.9904,-0.4616,0.5986,9.8637
-0.1739,0.4845,9.6885,-0.3104,0.2362,9.6715,-0.5788,0.1639,9.7622,-0.7468,0.3129,9.5113,-0.1937,0.5174,9.7544
0.0719,0.2175,9.7517,-0.291,0.0828,9.5062,-0.3567,0.2026,9.6363,-0.5026,0.2547,9.5646,-0.4295,0.3427,9.5178
-0.1234,0.0847,9.4803,-0.1499,-0.2812,9.6852,-0.3054,-0.0906,9.4628,-0.0508,0.0473,9.412,0.0548,0.1809,9.6181
0.1211,-0.3225,9.5661,0.0423,-0.3854,9.3168,-0.2165,-0.2635,9.6278,-0.1923,0.0016,9.407,0.2458,0.0195,9.5435
0.3394,-0.3087,9.5745,0.0794,-0.3569,9.5226,-0.0672,-0.3433,9.6776,0.2174,-0.1714,9.4588,0.3153,-0.0362,9.6813
0.6231,-0.5472,9.4887,0.3036,-0.5665,9.4379,0.1287,-0.3772,9.5704,0.1383,-0.4047,9.7544,0.4522,-0.2546,9.3684
0.357,-0.6678,9.6892,0.176,-0.7681,9.4538,0.2506,-0.6521,9.5899,0.317,-0.2942,9.5144,0.5324,-0.4734,9.5101
0.6333,-0.7345,9.5714,0.5834,-0.8207,9.8084,0.6545,-0.6346,9.5205,0.3241,-0.4513,9.4062,0.6682,-0.5835,9.6082
0.7905,-0.5911,9.7791,0.7481,-0.8508,9.5762,0.4649,-0.692,9.7024,0.5766,-0.6223,9.6826,0.7417,-0.4757,9.6671
0.8032,-0.8569,9.7695,0.4986,-0.8066,9.718,0.4824,-0.7563,9.78,0.4657,-0.5652,9.5493,0.7089,-0.5122,9.6377
0.7759,-0.7414,9.7331,0.9293,-0.6861,9.7818,0.6192,-0.7156,9.5244,0.483,-0.5411,9.7461,0.572,-0.4558,9.5247
0.8043,-0.6392,9.838,0.711,-0.7837,9.7926,0.5112,-0.5579,9.7207,0.373,-0.4674,9.674,0.6301,-0.4272,9.7922
0.9652,-0.5132,10.0203,0.6945,-0.4816,9.785,0.7124,-0.5336,9.7731,0.4933,-0.2923,9.9243,0.4454,-0.4078,9.7857
0.7146,-0.3799,9.9348,0.6955,-0.4403,9.9484,0.5858,-0.2856,9.9605,0.3991,-0.2455,9.9769,0.6798,-0.184,10.0304
0.7271,-0.1699,9.9801,0.493,-0.2806,9.9563,0.3165,-0.2143,10.1196,0.26,-0.2745,9.8666,0.491,0.0888,10.0039
0.6249,0.181,10.1366,0.3478,-0.1398,10.171,0.1331,0.0011,9.9485,0.1725,0.2418,10.2101,0.6308,0.0012,9.9541
0.2899,0.0265,10.3428,0.4381,-0.1442,10.339,-0.0373,0.0616,10.0581,0.0682,0.2038,10.1366,0.197,0.2297,10.2793
0.3816,0.1508,9.9624,0.0188,0.0594,10.3175,-0.0935,0.2716,10.2253,-0.3399,0.1408,10.1791,-0.1334,0.5547,10.065
0.219,0.5397,10.1423,0.1389,0.4237,10.2708,-0.3307,0.3502,10.1885,-0.2497,0.5007,10.0148,-0.0354,0.5709,10.2736
0.0079,0.3605,10.1901,-0.4243,0.4258,10.2463,-0.3822,0.6039,10.4484,-0.5531,0.7165,10.3239,-0.0534,0.7902,10.2978
0.0399,0.6399,10.2295,-0.2959,0.4296,10.3426,-0.5628,0.7279,10.3671,-0.7237,0.8242,10.3675,-0.3328,0.7594,10.3987
-0.333,0.7981,10.3915,-0.245,0.3801,10.3021,-0.677,0.4819,10.5077,-0.8185,0.687,10.2775,-0.3265,0.7832,10.1541
-0.0957,0.6698,10.3833,-0.4795,0.4051,10.4197,-0.9018,0.5422,10.0819,-0.8007,0.8467,10.2264,-0.4262,0.841,10.4122
-0.4122,0.5854,10.3737,-0.5467,0.2817,10.2858,-0.9298,0.5781,10.3553,-1.0213,0.7106,10.1474,-0.6294,0.89,10.0872
-0.4523,0.4187,10.0891,-0.6391,0.2124,10.1885,-0.9779,0.3428,10.2353,-0.8421,0.4844,10.3277,-0.5428,0.6623,10.3306
-0.4046,0.3102,10.2045,-0.6114,0.193,10.2258,-0.9911,0.0521,10.1145,-0.79,0.5887,10.1368,-0.5478,0.5799,10.1586
-0.3002,0.1248,10.1527,-0.6721,-0.1574,10.2281,-0.8095,0.0193,10.3564,-0.5876,0.4352,10.1762,-0.5212,0.6367,10.2396
-0.164,-0.0485,10.1366,-0.7448,-0.3171,10.0554,-1.0414,-0.1661,10.0684,-0.9128,0.3184,10.0283,-0.2019,0.4491,10.2119
-0.1923,-0.2158,10.1167,-0.3663,-0.4996,10.1971,-0.8677,-0.1474,9.9684,-0.7792,0.0204,9.9217,-0.1739,0.2336,10.1795
-0.0454,-0.4321,10.1921,-0.6329,-0.6704,10.1366,-0.7178,-0.3595,10.0204,-0.6086,-0.0846,9.8754,-0.1169,-0.0141,10.0246
0.1384,-0.5622,10.0046,-0.3449,-0.4778,10.1231,-0.571,-0.576,9.9492,-0.3573,-0.005,9.8179,0.011,-0.3789,10.047
0.0956,-0.6429,10.0331,-0.2717,-0.9052,9.808,-0.6055,-0.3907,9.7793,-0.1453,-0.2956,9.7403,0.3702,-0.4468,9.9103
0.4425,-0.6952,9.8459,-0.0937,-0.8915,9.7993,-0.3857,-0.6256,9.7328,-0.191,-0.2444,9.8095,0.3361,-0.4687,9.8631
0.4166,-0.8624,9.605,-0.0994,-1.0773,9.7484,-0.5186,-0.5973,9.9064,0.1586,-0.2699,9.7114,0.7584,-0.4061,9.7407
0.7718,-1.0375,9.8114,0.3704,-0.8994,9.4985,-0.3439,-0.7494,9.9517,0.1905,-0.4138,9.7829,0.5751,-0.5267,9.9058
0.8004,-1.0154,9.7208,0.2726,-0.9823,9.6167,-0.1325,-0.5084,9.8008,0.3726,-0.1635,9.4944,0.8587,-0.4877,9.4781
0.9012,-0.8222,9.5756,0.2837,-0.8133,9.6298,-0.0625,-0.6691,9.768,0.536,-0.0739,9.8333,1.079,-0.1711,9.5728
0.999,-0.7391,9.656,0.3426,-0.681,9.6537,0.1895,-0.2338,9.6005,0.5861,-0.1327,9.6887,1.0349,-0.2594,9.7188
0.9131,-0.6894,9.6533,0.4236,-0.6066,9.6845,0.0846,-0.1876,9.6124,0.653,0.0721,9.4372,1.1592,-0.089,9.4418
1.1242,-0.7126,9.4532,0.2951,-0.4072,9.6954,0.1473,0.0601,9.5014,0.8612,0.3621,9.5365,1.1095,-0.0219,9.6629
0.9352,-0.3683,9.8085,0.3174,-0.32,9.7067,0.1477,0.2442,9.5022,0.9871,0.392,9.5514,1.1187,0.2654,9.4971
0.7874,-0.3616,9.5458,0.1388,-0.1195,9.6699,0.0547,0.5888,9.7613,0.8002,0.8279,9.7157,1.1727,0.2497,9.6581
0.6444,-0.0806,9.63,0.1293,-0.0883,9.6487,0.204,0.5956,9.5557,0.5145,0.7408,9.5589,1.018,0.3648,9.8657
0.5379,0.0328,9.7482,-0.0957,0.2465,9.6501,-0.0564,0.6929,9.6261,0.7427,1.0005,9.7243,0.9602,0.5095,9.7821
0.3605,0.0546,9.6376,-0.129,0.2658,9.8153,-0.2417,0.8304,9.7605,0.595,1.1174,9.9049,0.9458,0.6467,9.8823
0.1866,0.1899,9.8369,-0.3591,0.7259,9.6657,-0.3285,1.182,9.8821,0.365,0.8942,9.6154,0.9132,0.8102,9.6664
0.0658,0.1869,9.6257,-0.6485,0.5147,9.5858,-0.3199,1.1334,9.7907,0.3752,1.0001,9.7291,0.4293,0.5074,9.9855
-0.1509,0.2696,9.9013,-0.7806,0.4957,9.8145,-0.3255,1.1417,9.8081,0.1268,1.0,9.758,0.3773,0.4618,9.7761
-0.4007,0.1504,9.731,-0.9247,0.5979,9.8189,-0.5199,1.0908,9.8817,0.1587,0.878,9.7376,0.224,0.4408,10.0136
-0.4917,0.0154,9.8479,-1.2741,0.3518,10.199,-0.8156,0.8108,10.023,-0.0333,0.7802,9.9199,0.0887,0.2115,9.9045
-0.5826,-0.0557,10.0446,-1.1491,0.5138,9.9275,-0.8653,1.0235,10.0415,-0.014,0.6569,9.9319,0.1337,0.0219,9.8641
-0.8413,-0.1669,10.122,-0.9848,0.1338,9.9479,-0.6453,0.676,9.9121,-0.2282,0.3107,10.1386,-0.1783,0.0158,10.0421
-0.6378,-0.2587,10.0794,-1.1904,0.094,10.0273,-0.6444,0.4838,9.983,-0.2911,0.2523,9.9867,-0.3364,-0.1294,9.9644
-1.0182,-0.6539,10.1084,-1.4155,0.0583,9.9993,-0.7199,0.5091,9.8616,0.0213,-0.0053,9.9979,-0.3692,-0.3383,10.0999
-0.7788,-0.5955,9.867,-1.1153,-0.326,10.1403,-0.6765,0.1864,10.0912,-0.2212,-0.1901,10.149,-0.336,-0.7604,10.2183
-0.8806,-0.7186,9.9274,-1.1649,-0.2764,9.8757,-0.5914,-0.1597,10.1313,0.0033,-0.4283,10.065,-0.1784,-0.7172,9.9677
-0.7627,-0.9829,9.7791,-0.8742,-0.2435,10.0828,-0.607,-0.2382,10.1192,-0.069,-0.4406,9.7669,-0.3576,-0.8491,9.8217
-0.7559,-0.7996,9.8587,-0.9599,-0.4623,9.9409,-0.1853,-0.2129,9.8495,0.121,-0.4329,9.6883,-0.2239,-1.0106,10.0072
-0.6086,-0.8724,9.9141,-0.7744,-0.4009,9.9918,-0.1979,-0.4733,9.9103,0.3274,-0.6695,9.8673,-0.3057,-1.1733,9.9508
-0.4689,-0.9859,9.7412,-0.6094,-0.4926,9.8,0.0131,-0.3717,9.8684,0.1778,-0.7329,9.8349,-0.0581,-1.1301,9.8003
-0.5219,-0.7832,9.8135,-0.4096,-0.5446,9.6511,0.1789,-0.2484,9.8769,0.6251,-0.6258,9.6396,-0.0581,-0.9847,9.6828
-0.506,-0.5714,9.5904,-0.118,-0.4179,9.7704,0.0729,-0.2229,9.6069,0.5375,-0.408,9.9528,0.1883,-0.834,9.5642
-0.0639,-0.522,9.7167,0.0654,-0.2217,9.7185,0.4068,-0.194,9.701,0.6902,-0.5366,9.5948,0.4959,-0.9354,9.6193
0.0299,-0.5054,9.6684,0.1878,-0.1022,9.7921,0.6999,-0.1149,9.3965,0.8122,-0.2927,9.6759,0.4169,-0.6501,9.725
0.2026,-0.1062,9.4964,0.3958,0.2123,9.5786,0.8137,0.2751,9.4205,0.9755,-0.3281,9.4834,0.67,-0.2056,9.3857
0.2948,-0.0328,9.5465,0.3671,0.3959,9.5735,0.6152,0.2368,9.5073,0.9717,-0.1259,9.4446,0.7616,-0.3167,9.4557
0.2986,0.0607,9.3815,0.552,0.3145,9.4156,0.8056,0.5314,9.4766,1.0871,0.1893,9.537,0.6053,-0.0035,9.3161
0.4456,0.2903,9.298,0.3932,0.5067,9.3345,0.9421,0.4428,9.3427,0.9175,0.1571,9.333,0.6017,0.2876,9.3818
0.4734,0.4452,9.3972,0.3816,0.7851,9.3593,1.0062,0.6173,9.3412,0.9487,0.363,9.3512,0.5629,0.3532,9.2856
0.4337,0.6586,9.3862,0.6463,0.7951,9.3719,0.9448,0.9818,9.3148,0.7479,0.5218,9.2565,0.5094,0.4373,9.2828
0.2054,0.4143,9.2325,0.4661,0.706,9.2479,0.7275,0.7137,9.3669,0.8826,0.5254,9.2387,0.4749,0.5298,9.436
0.2841,0.6423,9.2969,0.3817,1.0411,9.2174,0.5982,0.7786,9.4698,0.5971,0.6758,9.2848,0.2426,0.5894,9.3122
0.1133,0.4572,9.2994,0.3162,0.978,9.3038,0.5409,0.6401,9.5009,0.5898,0.4518,9.4314,0.1863,0.3228,9.4147
0.1789,0.6311,9.2971,0.2461,0.6841,9.3486,0.4447,0.7342,9.2678,0.501,0.4369,9.4348,0.2324,0.4355,9.3915
-0.0839,0.6227,9.5226,0.0941,0.6843,9.4539,0.3142,0.568,9.296,0.4188,0.2421,9.3365,0.0295,0.424,9.4372
-0.3343,0.5929,9.4979,-0.0359,0.2011,9.5998,0.1838,0.4792,9.3292,0.0369,0.3628,9.539,-0.1616,0.1702,9.3981
-0.4416,0.2767,9.5323,-0.189,0.3066,9.4787,-0.0242,0.3666,9.5774,-0.0324,0.0842,9.5226,-0.2479,-0.0211,9.6541
-0.5908,0.13,9.5696,-0.3102,0.3528,9.4782,-0.0799,0.1834,9.4796,-0.343,0.0754,9.599,-0.3267,-0.2083,9.5462
-0.5271,-0.3595,9.6881,-0.6397,-0.124,9.7753,-0.257,-0.1517,9.6909,-0.1852,-0.1354,9.3575,-0.4808,-0.2256,9.4587
-0.6826,-0.363,9.669,-0.5735,-0.0941,9.6252,-0.5163,-0.1223,9.6405,-0.5139,-0.4652,9.797,-0.4963,-0.4469,9.5049
-1.0059,-0.4268,9.701,-0.5606,-0.3139,9.6986,-0.4587,-0.3074,9.6666,-0.4516,-0.7223,9.7983,-0.7629,-0.3974,9.8911
-0.8106,-0.6772,9.6314,-0.7147,-0.3625,9.9716,-0.6169,-0.3461,9.8231,-0.5266,-0.5904,9.699,-0.7979,-0.7672,9.8799
-0.7771,-0.6821,9.7643,-0.8536,-0.4803,9.7175,-0.534,-0.5013,10.016,-0.4046,-0.7694,9.968,-0.552,-0.7031,9.8761
-0.8717,-0.7907,10.2485,-0.7291,-0.4368,9.832,-0.3721,-0.5362,9.9948,-0.3969,-0.6623,9.8536,-0.657,-0.7519,10.082
-0.6716,-0.9672,10.1301,-0.6198,-0.4829,10.1014,-0.5729,-0.58,9.9362,-0.4652,-0.709,9.9512,-0.6749,-0.6674,10.0796
-0.539,-0.7506,10.0499,-0.5097,-0.6768,9.9868,-0.4793,-0.5714,10.1239,-0.2054,-0.6571,10.1273,-0.4262,-0.7111,9.9405
-0.574,-0.6505,10.1892,-0.4505,-0.4354,10.1492,-0.2752,-0.2793,9.9976,-0.1917,-0.4202,10.0696,-0.4423,-0.509,10.1498
-0.4938,-0.5285,10.1203,-0.5237,-0.3516,10.0247,-0.0994,-0.2084,10.1926,-0.1804,-0.5249,10.1255,-0.4244,-0.5132,10.0042
-0.1801,-0.3753,10.0607,-0.3919,-0.0798,10.1141,0.2258,-0.2049,10.0853,0.0689,-0.3508,10.252,0.0137,-0.4714,10.1251
-0.0907,-0.1958,10.0014,-0.1079,0.1294,10.0517,0.1418,-0.1247,10.1717,0.1637,-0.2444,9.9982,0.0907,-0.34,10.0821
-0.0585,0.1417,10.0524,0.1011,0.1813,10.1112,0.3437,0.255,9.996,0.2224,0.0134,9.9747,0.0677,-0.0428,10.075
0.1859,0.0566,9.8956,0.2988,0.2022,9.9613,0.6048,0.3141,9.9343,0.5593,0.1894,10.1421,0.2147,0.0184,10.0546
0.2604,0.2437,10.1769,0.2214,0.5221,9.9606,0.5652,0.5025,10.0454,0.5289,0.3324,9.9875,0.3243,0.2547,9.9724
0.3252,0.3934,9.8496,0.4502,0.7486,9.7195,0.5433,0.5406,9.8577,0.686,0.3448,9.877,0.3366,0.3864,9.8395
0.3655,0.445,9.7642,0.6894,0.6709,9.8401,0.5825,0.6371,9.7542,0.7109,0.4058,9.9222,0.7286,0.2623,9.8432
0.4766,0.548,9.8074,0.4809,0.907,9.8325,0.7175,0.6236,9.6785,0.6872,0.5475,9.5907,0.7108,0.3717,9.822
0.3606,0.7736,9.79,0.66,0.7675,9.6169,0.7792,0.8008,9.7346,0.8622,0.4052,9.7043,0.5077,0.5762,9.8811
0.4289,0.4142,9.7115,0.657,1.037,9.6279,0.7895,0.6797,9.8556,0.7845,0.4278,9.6205,0.8093,0.4594,9.783
0.3331,0.3689,9.7186,0.5155,0.7647,9.7671,0.6612,0.6929,9.3999,0.7117,0.4966,9.5385,0.3775,0.3215,9.5338
0.2872,0.6089,9.4375,0.5933,0.7246,9.3988,0.7423,0.6441,9.5008,0.5861,0.2296,9.6235,0.4369,0.5248,9.5063
0.2871,0.3869,9.6068,0.3657,0.5507,9.4759,0.5543,0.5347,9.6533,0.5169,0.263,9.3732,0.1478,0.2764,9.6601
0.0851,0.3009,9.5136,0.4647,0.3168,9.5191,0.4881,0.2311,9.3041,0.4247,-0.1132,9.4213,0.3079,-0.0348,9.4747
0.1448,-0.0232,9.5148,0.1205,0.2393,9.3823,0.2409,0.0187,9.3956,0.3919,-0.1462,9.2747,0.0929,-0.0111,9.4704
-0.0482,-0.1615,9.4271,0.0715,-0.1825,9.3572,0.1062,0.1542,9.4665,0.0681,-0.2473,9.4378,-0.0843,-0.2951,9.337
-0.2134,-0.1997,9.4193,-0.1669,-0.0302,9.4609,0.0307,-0.2684,9.4111,-0.0994,-0.5023,9.3608,-0.4155,-0.5786,9.447
-0.449,-0.285,9.3998,-0.4143,-0.0781,9.4672,-0.1762,-0.4687,9.2192,-0.0258,-0.5462,9.1551,-0.3263,-0.5165,9.4476
-0.6022,-0.4878,9.353,-0.2044,-0.2054,9.5468,-0.2919,-0.5661,9.5681,-0.2197,-0.5677,9.26,-0.5689,-0.6445,9.4632
-0.6731,-0.6316,9.4569,-0.5617,-0.4402,9.5009,-0.3203,-0.5672,9.5308,-0.4719,-0.9073,9.3273,-0.4284,-0.7754,9.3738
-0.7655,-0.7395,9.5027,-0.5646,-0.6094,9.426,-0.3118,-0.5033,9.3985,-0.4457,-0.7974,9.3549,-0.5222,-0.683,9.6133
-0.8563,-0.5815,9.6613,-0.6717,-0.3954,9.645,-0.5542,-0.4926,9.344,-0.3874,-0.8225,9.4601,-0.7124,-0.8106,9.6297
-0.9012,-0.5175,9.4745,-0.7017,-0.4678,9.5938,-0.4986,-0.5155,9.5885,-0.5823,-0.8638,9.6309,-0.8763,-0.6588,9.769
-0.645,-0.5425,9.5201,-0.6581,-0.4257,9.6381,-0.4884,-0.5189,9.7731,-0.4745,-0.8355,9.6524,-0.6579,-0.7371,9.7914
-0.8936,-0.4857,9.5779,-0.6933,-0.4752,9.7007,-0.2974,-0.3828,9.6593,-0.4349,-0.6192,9.6427,-0.6999,-0.4334,9.8143
-0.583,-0.2525,9.804,-0.4018,-0.3072,9.7564,-0.484,-0.216,9.91,-0.3768,-0.3072,9.6947,-0.9177,-0.5558,9.5821
-0.5922,-0.0351,9.7507,-0.439,0.076,9.7443,-0.3321,0.0049,9.7064,-0.3673,-0.0348,9.7912,-0.5392,-0.219,9.6508
-0.5414,-0.0136,9.9626,-0.5128,0.1162,9.6323,-0.0829,0.0892,9.9539,-0.1817,0.0456,9.6983,-0.3223,-0.1629,9.8772
-0.3067,0.2619,9.8775,0.0226,0.3048,9.8859,-0.0987,0.4579,9.6809,-0.0659,0.1654,10.0504,-0.2747,0.0676,9.8141
-0.4499,0.4928,9.9189,-0.1786,0.4981,9.9134,0.0583,0.5277,9.9543,0.2853,0.2052,9.9175,-0.0776,0.1412,9.9521
0.0225,0.5644,9.998,-0.0769,0.4594,10.0728,0.0097,0.6017,9.7867,0.3013,0.3662,10.0722,0.1016,0.2384,10.0257
0.0278,0.4561,9.9965,0.2073,0.7628,9.9101,0.3777,0.6646,9.7972,0.6069,0.5882,10.013,0.0497,0.4073,9.8096
0.07,0.6376,10.1085,0.205,0.72,9.9189,0.5,0.8377,9.945,0.4993,0.5315,9.9987,0.3024,0.4954,9.9992
0.3332,0.6743,9.9105,0.4178,0.7652,10.0076,0.7124,0.9602,10.0692,0.7735,0.4447,10.1661,0.4556,0.5431,9.9084
0.2165,0.614,9.8669,0.5319,0.8953,9.9981,0.7821,0.8086,9.8743,0.8607,0.4012,10.0471,0.4328,0.3317,10.0386
